        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X E Cov        Y E Cov 
     1.0018384     -0.8845109     -0.5544356     -0.2697468      1.7401177      0.7428748      2.8977841      2.9470426 
     1.0018384     -0.8845109     -0.5544356      0.3122645      1.0707520     -0.0940861      2.9929151      2.8512191 
     1.0018384     -0.8845109     -0.5544356     -0.7626383      0.9556161      1.1556141      2.8487862      3.0045332 
     1.0018384     -0.8845109     -0.5544356     -1.2403553      1.3051345      2.1248312      2.7546668      3.1352688 
     1.0018384     -0.8845109     -0.5544356      0.4650196      0.4329045      1.4884300      2.8025879      3.0649788 
     1.0018384     -0.8845109     -0.5544356     -0.0570234     -0.4124871      0.2012705      2.9532352      2.8889242 
     1.0018384     -0.8845109     -0.5544356     -0.9483128     -1.1361858      0.5735687      2.9045960      2.9395298 
     1.0018384     -0.8845109     -0.5544356     -0.7276903     -0.5385989     -0.5658896      3.0653413      2.7894692 
     1.0018384     -0.8845109     -0.5544356     -0.4538511      0.5040608     -1.0181424      3.1258074      2.7438706 
     1.0018384     -0.8845109     -0.5544356      0.5075865      0.9643706     -2.6888306      3.3871927      2.5918251 
     1.0018384     -0.8845109     -0.5544356     -0.4353617      0.3708653     -1.0213981      3.1271921      2.7428825 
     1.0018384     -0.8845109     -0.5544356     -0.1549746      1.0584077     -1.8669112      3.2493847      2.6641660 
     1.0018384     -0.8845109     -0.5544356     -1.4835649      0.3714950     -0.7886224      3.0978341      2.7643547 
     1.0018384     -0.8845109     -0.5544356     -0.1186653     -0.3797580      3.0564587      2.6384981      3.3481861 
     1.0018384     -0.8845109     -0.5544356      0.6131484      1.3089935      2.0364415      2.7561277      3.1329980 
     1.0018384     -0.8845109     -0.5544356     -0.5060998     -0.2681431      1.5545776      2.7917466      3.0801562 
     1.0018384     -0.8845109     -0.5544356     -0.0708575      0.4169852     -0.2606735      3.0165540      2.8301211 
     1.0018384     -0.8845109     -0.5544356      1.6988659     -1.3155329      1.4944459      2.7758865      3.1031024 
     1.0018384     -0.8845109     -0.5544356      0.0808478     -0.9884230     -1.4179509      3.2027754      2.6923362 
     1.0018384     -0.8845109     -0.5544356      0.1111379      0.0866533      1.5665786      2.7918539      3.0800041 
     1.0018384     -0.8845109     -0.5544356      0.2907973     -0.0877765     -0.7423335      3.0846222      2.7743890 
     1.0018384     -0.8845109     -0.5544356     -1.3736164     -0.3149914      0.0516799      2.9799859      2.8631781 
     1.0018384     -0.8845109     -0.5544356     -1.3564792     -0.3101441      2.2935804      2.7170111      3.1969077 
     1.0018384     -0.8845109     -0.5544356      0.2374060     -0.0175563      1.4066434      2.8077068      3.0579503 
     1.0018384     -0.8845109     -0.5544356     -1.8420513     -1.0042891     -2.4335098      3.4055901      2.5832324 
     1.0018384     -0.8845109     -0.5544356      1.7722715     -1.2412327     -0.3063707      3.0149396      2.8315316 
     1.0018384     -0.8845109     -0.5544356      0.4002092      0.0464716      1.0061690      2.8532254      2.9990603 
     1.0018384     -0.8845109     -0.5544356      0.3311030      0.1533182     -1.7908551      3.2484774      2.6646946 
     1.0018384     -0.8845109     -0.5544356      0.4644497      1.3244043      0.1911994      2.9571334      2.8850852 
     1.0018384     -0.8845109     -0.5544356     -0.4172209     -0.0694020      1.0495187      2.8507821      3.0020657 
     1.0018384     -0.8845109     -0.5544356     -0.1667615      1.0145148     -1.4071743      3.1783324      2.7079856 
     1.0018384     -0.8845109     -0.5544356     -0.0239310      0.1047182      0.9012538      2.8678936      2.9813635 
     1.0018384     -0.8845109     -0.5544356     -1.8144229      0.3981047      0.9430387      2.8730163      2.9753193 
     1.0018384     -0.8845109     -0.5544356      1.2201245     -0.6383207      0.5625904      2.8987215      2.9460022 
     1.0018384     -0.8845109     -0.5544356     -0.7814302     -0.9597891     -1.2299996      3.1748308      2.7102799 
     1.0018384     -0.8845109     -0.5544356     -0.3810850     -0.3567030      0.2033539      2.9546808      2.8874970 
     1.0018384     -0.8845109     -0.5544356      0.3492262      0.2325133      1.5052410      2.7991081      3.0698068 
     1.0018384     -0.8845109     -0.5544356     -1.3860063     -1.3994367      1.1188753      2.8344441      3.0226018 
     1.0018384     -0.8845109     -0.5544356      1.0007892     -0.9560077     -0.7205934      3.0819444      2.7764520 
     1.0018384     -0.8845109     -0.5544356      2.1481327     -2.0398905      0.3566910      2.9133314      2.9300551 
     1.0018384     -0.8845109     -0.5544356      0.6280798     -1.3061441      1.0890727      2.8295695      3.0288812 
     1.0018384     -0.8845109     -0.5544356     -0.9492429      1.1160621      0.7924408      2.8914200      2.9541625 
     1.0018384     -0.8845109     -0.5544356     -0.9252801     -1.0343318      1.8913195      2.7467516      3.1477228 
     1.0018384     -0.8845109     -0.5544356      1.0770867     -0.2668660     -2.4660094      3.3744565      2.5979077 
     1.0018384     -0.8845109     -0.5544356      0.5726008     -0.1281972     -0.1539887      2.9989585      2.8457327 
     1.0018384     -0.8845109     -0.5544356     -0.1060482      0.0393042      1.5990002      2.7887255      3.0844579 
     1.0018384     -0.8845109     -0.5544356     -0.8126422     -0.1986591      0.0425682      2.9787115      2.8643736 
     1.0018384     -0.8845109     -0.5544356     -0.1583439      0.7024726      1.0206828      2.8592721      2.9916939 
     1.0018384     -0.8845109     -0.5544356     -0.4936591      0.9723109     -0.0805953      2.9947497      2.8495468 
     1.0018384     -0.8845109     -0.5544356      0.7137471      1.1765634      1.2869285      2.8303848      3.0278260 
     1.0018384     -0.8845109     -0.5544356     -1.9109272      0.3325995      0.4189255      2.9363543      2.9059079 
     1.0018384     -0.8845109     -0.5544356     -1.1665296      0.7265901      0.7027454      2.9004780      2.9440583 
     1.0018384     -0.8845109     -0.5544356      0.3063018      0.8695428     -0.0904087      2.9923203      2.8517626 
     1.0018384     -0.8845109     -0.5544356     -0.5088718      0.5297325     -0.5398119      3.0568668      2.7962674 
     1.0018384     -0.8845109     -0.5544356      1.4038577     -0.0653253     -1.6644592      3.2248013      2.6787608 
     1.0018384     -0.8845109     -0.5544356      0.3586259      1.0264729      2.2337828      2.7346421      3.1672812 
     1.0018384     -0.8845109     -0.5544356     -0.5620077     -0.0552670      1.9296960      2.7544292      3.1356391 
     1.0018384     -0.8845109     -0.5544356     -0.3442291     -0.7575190      0.8444031      2.8695519      2.9793993 
     1.0018384     -0.8845109     -0.5544356      0.1137190      1.4886467      0.1404081      2.9652167      2.8772208 
     1.0018384     -0.8845109     -0.5544356      0.7134628     -0.6447950      1.7779997      2.7573535      3.1310992 
     1.0018384     -0.8845109     -0.5544356     -0.4908332     -0.6165948     -1.8006490      3.2677680      2.6536169 
     1.0018384     -0.8845109     -0.5544356     -0.2753271     -1.3112791     -0.8719346      3.1154156      2.7513627 
     1.0018384     -0.8845109     -0.5544356     -1.7535122     -0.9951136      0.4461683      2.9263013      2.9163081 
     1.0018384     -0.8845109     -0.5544356      0.1688645     -0.1313468      0.4787412      2.9172213      2.9258924 
     1.0018384     -0.8845109     -0.5544356     -2.1346639     -0.9254448     -0.2757059      3.0302588      2.8183221 
     1.0018384     -0.8845109     -0.5544356     -0.5494854      0.3916773     -0.7968868      3.0943597      2.7669705 
     1.0018384     -0.8845109     -0.5544356      1.6328383      0.0960039     -1.9112228      3.2630192      2.6563130 
     1.0018384     -0.8845109     -0.5544356     -0.8381415      1.6797371      0.5187264      2.9252030      2.9174577 
     1.0018384     -0.8845109     -0.5544356      0.7139483     -0.4148903      0.7066644      2.8843616      2.9621755 
     1.0018384     -0.8845109     -0.5544356      0.5703884      2.4781987      1.2686047      2.8436711      3.0109088 
     1.0018384     -0.8845109     -0.5544356      0.0867575     -0.3487842     -0.8884900      3.1093623      2.7557904 
     1.0018384     -0.8845109     -0.5544356      0.0380655     -1.0856448      0.9423098      2.8527484      2.9996458 
     1.0018384     -0.8845109     -0.5544356     -1.2834847     -0.5324218      0.9842130      2.8585275      2.9925956 
     1.0018384     -0.8845109     -0.5544356      0.0650910      1.2991404     -1.0715005      3.1253814      2.7441750 
     1.0018384     -0.8845109     -0.5544356      0.0717370     -1.3309081      1.0621692      2.8352866      3.0215238 
     1.0018384     -0.8845109     -0.5544356      0.1745639      3.1821597     -0.3928474      3.0295836      2.8188963 
     1.0018384     -0.8845109     -0.5544356     -0.1105937      0.6583611      1.5454134      2.8012666      3.0668073 
     1.0018384     -0.8845109     -0.5544356      0.1412339      0.5602352      1.2125177      2.8353285      3.0214702 
     1.0018384     -0.8845109     -0.5544356      0.7943790     -0.1439475      2.9027083      2.6530212      3.3175233 
     1.0018384     -0.8845109     -0.5544356      0.9230881     -0.8843058     -2.4296483      3.3849401      2.5928928 
     1.0018384     -0.8845109     -0.5544356      1.1520734     -0.6435980     -1.5388740      3.2130439      2.6859469 
     1.0018384     -0.8845109     -0.5544356     -0.2348030     -0.0356129      2.1660466      2.7292104      3.1762598 
     1.0018384     -0.8845109     -0.5544356     -1.3625494      0.8608131      1.6589612      2.7965938      3.0733208 
     1.0018384     -0.8845109     -0.5544356     -0.1481382      0.2978356     -0.5584495      3.0584779      2.7949669 
     1.0018384     -0.8845109     -0.5544356      0.4250343      0.0260105     -1.6112315      3.2197768      2.6818151 
     1.0018384     -0.8845109     -0.5544356      1.9409657     -1.2394492      0.3307380      2.9225087      2.9202890 
     1.0018384     -0.8845109     -0.5544356      0.1906322      1.5465096      0.5832190      2.9128978      2.9305212 
     1.0018384     -0.8845109     -0.5544356      0.4798047      1.1651347      1.2347730      2.8368205      3.0195664 
     1.0018384     -0.8845109     -0.5544356      0.4435985     -0.7013654     -0.6233853      3.0686596      2.7868359 
     1.0018384     -0.8845109     -0.5544356     -1.4031887     -0.2090938      1.0349707      2.8556921      2.9960431 
     1.0018384     -0.8845109     -0.5544356      0.6454351      1.2318827     -1.0001307      3.1129437      2.7531651 
     1.0018384     -0.8845109     -0.5544356      1.2154587     -0.0717254     -0.1481820      2.9950884      2.8492387 
     1.0018384     -0.8845109     -0.5544356      0.1485808      0.9183272     -1.5974178      3.2071568      2.6895969 
     1.0018384     -0.8845109     -0.5544356      0.8503991      0.1536375      0.1482591      2.9576190      2.8846091 
     1.0018384     -0.8845109     -0.5544356      0.5637547      2.0569302      1.0282174      2.8654335      2.9842908 
     1.0018384     -0.8845109     -0.5544356     -0.2511046     -0.6176727      0.7563798      2.8811856      2.9658218 
     1.0018384     -0.8845109     -0.5544356     -0.6505808      1.0344066     -0.4143233      3.0391438      2.8108349 
     1.0018384     -0.8845109     -0.5544356      0.4185372     -0.4163319     -2.8258779      3.4536538      2.5618060 
     1.0018384     -0.8845109     -0.5544356     -0.8805144      0.8173558      1.0344576      2.8616609      2.9888115 
     1.0018384     -0.8845109     -0.5544356     -1.3432902      0.6275275     -0.2617543      3.0224952      2.8249683 
     0.6630358     -2.4469679      0.6300208     -0.2697468      1.7401177      0.7428748      2.4780806      3.5008468 
     0.6630358     -2.4469679      0.6300208      0.3122645      1.0707520     -0.0940861      2.5564943      3.2971021 
     0.6630358     -2.4469679      0.6300208     -0.7626383      0.9556161      1.1556141      2.4485452      3.5940502 
     0.6630358     -2.4469679      0.6300208     -1.2403553      1.3051345      2.1248312      2.3776387      3.8707016 
     0.6630358     -2.4469679      0.6300208      0.4650196      0.4329045      1.4884300      2.4290380      3.6619117 
     0.6630358     -2.4469679      0.6300208     -0.0570234     -0.4124871      0.2012705      2.5453194      3.3229041 
     0.6630358     -2.4469679      0.6300208     -0.9483128     -1.1361858      0.5735687      2.5124967      3.4045170 
     0.6630358     -2.4469679      0.6300208     -0.7276903     -0.5385989     -0.5658896      2.6226913      3.1615057 
     0.6630358     -2.4469679      0.6300208     -0.4538511      0.5040608     -1.0181424      2.6516074      3.1101281 
     0.6630358     -2.4469679      0.6300208      0.5075865      0.9643706     -2.6888306      2.8373334      2.8581215 
     0.6630358     -2.4469679      0.6300208     -0.4353617      0.3708653     -1.0213981      2.6549028      3.1045337 
     0.6630358     -2.4469679      0.6300208     -0.1549746      1.0584077     -1.8669112      2.7320777      2.9866595 
     0.6630358     -2.4469679      0.6300208     -1.4835649      0.3714950     -0.7886224      2.6239534      3.1591734 
     0.6630358     -2.4469679      0.6300208     -0.1186653     -0.3797580      3.0564587      2.3153559      4.2050930 
     0.6630358     -2.4469679      0.6300208      0.6131484      1.3089935      2.0364415      2.3884945      3.8224553 
     0.6630358     -2.4469679      0.6300208     -0.5060998     -0.2681431      1.5545776      2.4223988      3.6862929 
     0.6630358     -2.4469679      0.6300208     -0.0708575      0.4169852     -0.2606735      2.5789206      3.2480369 
     0.6630358     -2.4469679      0.6300208      1.6988659     -1.3155329      1.4944459      2.4393100      3.6255007 
     0.6630358     -2.4469679      0.6300208      0.0808478     -0.9884230     -1.4179509      2.7415813      2.9736911 
     0.6630358     -2.4469679      0.6300208      0.1111379      0.0866533      1.5665786      2.4226866      3.6852216 
     0.6630358     -2.4469679      0.6300208      0.2907973     -0.0877765     -0.7423335      2.6394278      3.1312564 
     0.6630358     -2.4469679      0.6300208     -1.3736164     -0.3149914      0.0516799      2.5516659      3.3081350 
     0.6630358     -2.4469679      0.6300208     -1.3564792     -0.3101441      2.2935804      2.3641964      3.9340419 
     0.6630358     -2.4469679      0.6300208      0.2374060     -0.0175563      1.4066434      2.4361518      3.6365307 
     0.6630358     -2.4469679      0.6300208     -1.8420513     -1.0042891     -2.4335098      2.8616982      2.8324854 
     0.6630358     -2.4469679      0.6300208      1.7722715     -1.2412327     -0.3063707      2.6247844      3.1576426 
     0.6630358     -2.4469679      0.6300208      0.4002092      0.0464716      1.0061690      2.4696717      3.5263068 
     0.6630358     -2.4469679      0.6300208      0.3311030      0.1533182     -1.7908551      2.7537102      2.9575732 
     0.6630358     -2.4469679      0.6300208      0.4644497      1.3244043      0.1911994      2.5292613      3.3616940 
     0.6630358     -2.4469679      0.6300208     -0.4172209     -0.0694020      1.0495187      2.4633599      3.5459632 
     0.6630358     -2.4469679      0.6300208     -0.1667615      1.0145148     -1.4071743      2.6832683      3.0584050 
     0.6630358     -2.4469679      0.6300208     -0.0239310      0.1047182      0.9012538      2.4764982      3.5055762 
     0.6630358     -2.4469679      0.6300208     -1.8144229      0.3981047      0.9430387      2.4640852      3.5436801 
     0.6630358     -2.4469679      0.6300208      1.2201245     -0.6383207      0.5625904      2.5193490      3.3867131 
     0.6630358     -2.4469679      0.6300208     -0.7814302     -0.9597891     -1.2299996      2.7096301      3.0185422 
     0.6630358     -2.4469679      0.6300208     -0.3810850     -0.3567030      0.2033539      2.5427063      3.3290755 
     0.6630358     -2.4469679      0.6300208      0.3492262      0.2325133      1.5052410      2.4279113      3.6660011 
     0.6630358     -2.4469679      0.6300208     -1.3860063     -1.3994367      1.1188753      2.4608683      3.5538559 
     0.6630358     -2.4469679      0.6300208      1.0007892     -0.9560077     -0.7205934      2.6615673      3.0933740 
     0.6630358     -2.4469679      0.6300208      2.1481327     -2.0398905      0.3566910      2.5651989      3.2776413 
     0.6630358     -2.4469679      0.6300208      0.6280798     -1.3061441      1.0890727      2.4720033      3.5191657 
     0.6630358     -2.4469679      0.6300208     -0.9492429      1.1160621      0.7924408      2.4753806      3.5089334 
     0.6630358     -2.4469679      0.6300208     -0.9252801     -1.0343318      1.8913195      2.3953641      3.7931650 
     0.6630358     -2.4469679      0.6300208      1.0770867     -0.2668660     -2.4660094      2.8640228      2.8301089 
     0.6630358     -2.4469679      0.6300208      0.5726008     -0.1281972     -0.1539887      2.5802229      3.2452927 
     0.6630358     -2.4469679      0.6300208     -0.1060482      0.0393042      1.5990002      2.4195309      3.6970400 
     0.6630358     -2.4469679      0.6300208     -0.8126422     -0.1986591      0.0425682      2.5540309      3.3027093 
     0.6630358     -2.4469679      0.6300208     -0.1583439      0.7024726      1.0206828      2.4625481      3.5485265 
     0.6630358     -2.4469679      0.6300208     -0.4936591      0.9723109     -0.0805953      2.5524772      3.3062692 
     0.6630358     -2.4469679      0.6300208      0.7137471      1.1765634      1.2869285      2.4428376      3.6133479 
     0.6630358     -2.4469679      0.6300208     -1.9109272      0.3325995      0.4189255      2.5082217      3.4158431 
     0.6630358     -2.4469679      0.6300208     -1.1665296      0.7265901      0.7027454      2.4842724      3.4826085 
     0.6630358     -2.4469679      0.6300208      0.3063018      0.8695428     -0.0904087      2.5586486      3.2922349 
     0.6630358     -2.4469679      0.6300208     -0.5088718      0.5297325     -0.5398119      2.6020075      3.2009809 
     0.6630358     -2.4469679      0.6300208      1.4038577     -0.0653253     -1.6644592      2.7542005      2.9569316 
     0.6630358     -2.4469679      0.6300208      0.3586259      1.0264729      2.2337828      2.3743947      3.8856099 
     0.6630358     -2.4469679      0.6300208     -0.5620077     -0.0552670      1.9296960      2.3930369      3.8029841 
     0.6630358     -2.4469679      0.6300208     -0.3442291     -0.7575190      0.8444031      2.4863113      3.4766944 
     0.6630358     -2.4469679      0.6300208      0.1137190      1.4886467      0.1404081      2.5303588      3.3589758 
     0.6630358     -2.4469679      0.6300208      0.7134628     -0.6447950      1.7779997      2.4095153      3.7356347 
     0.6630358     -2.4469679      0.6300208     -0.4908332     -0.6165948     -1.8006490      2.7733806      2.9324149 
     0.6630358     -2.4469679      0.6300208     -0.2753271     -1.3112791     -0.8719346      2.6792236      3.0647691 
     0.6630358     -2.4469679      0.6300208     -1.7535122     -0.9951136      0.4461683      2.5193632      3.3866766 
     0.6630358     -2.4469679      0.6300208      0.1688645     -0.1313468      0.4787412      2.5168694      3.3931067 
     0.6630358     -2.4469679      0.6300208     -2.1346639     -0.9254448     -0.2757059      2.5896739      3.2257061 
     0.6630358     -2.4469679      0.6300208     -0.5494854      0.3916773     -0.7968868      2.6301995      3.1477561 
     0.6630358     -2.4469679      0.6300208      1.6328383      0.0960039     -1.9112228      2.7816224      2.9222176 
     0.6630358     -2.4469679      0.6300208     -0.8381415      1.6797371      0.5187264      2.4937543      3.4554784 
     0.6630358     -2.4469679      0.6300208      0.7139483     -0.4148903      0.7066644      2.5010545      3.4352212 
     0.6630358     -2.4469679      0.6300208      0.5703884      2.4781987      1.2686047      2.4391662      3.6259999 
     0.6630358     -2.4469679      0.6300208      0.0867575     -0.3487842     -0.8884900      2.6599417      3.0960773 
     0.6630358     -2.4469679      0.6300208      0.0380655     -1.0856448      0.9423098      2.4814964      3.4907331 
     0.6630358     -2.4469679      0.6300208     -1.2834847     -0.5324218      0.9842130      2.4681266      3.5310745 
     0.6630358     -2.4469679      0.6300208      0.0650910      1.2991404     -1.0715005      2.6442963      3.1227242 
     0.6630358     -2.4469679      0.6300208      0.0717370     -1.3309081      1.0621692      2.4721756      3.5186406 
     0.6630358     -2.4469679      0.6300208      0.1745639      3.1821597     -0.3928474      2.5567084      3.2966168 
     0.6630358     -2.4469679      0.6300208     -0.1105937      0.6583611      1.5454134      2.4221564      3.6871961 
     0.6630358     -2.4469679      0.6300208      0.1412339      0.5602352      1.2125177      2.4490507      3.5923623 
     0.6630358     -2.4469679      0.6300208      0.7943790     -0.1439475      2.9027083      2.3283346      4.1259014 
     0.6630358     -2.4469679      0.6300208      0.9230881     -0.8843058     -2.4296483      2.8858151      2.8083898 
     0.6630358     -2.4469679      0.6300208      1.1520734     -0.6435980     -1.5388740      2.7551824      2.9556489 
     0.6630358     -2.4469679      0.6300208     -0.2348030     -0.0356129      2.1660466      2.3767133      3.8749305 
     0.6630358     -2.4469679      0.6300208     -1.3625494      0.8608131      1.6589612      2.4094606      3.7358499 
     0.6630358     -2.4469679      0.6300208     -0.1481382      0.2978356     -0.5584495      2.6099614      3.1855151 
     0.6630358     -2.4469679      0.6300208      0.4250343      0.0260105     -1.6112315      2.7367509      2.9802444 
     0.6630358     -2.4469679      0.6300208      1.9409657     -1.2394492      0.3307380      2.5544222      3.3018157 
     0.6630358     -2.4469679      0.6300208      0.1906322      1.5465096      0.5832190      2.4936884      3.4556639 
     0.6630358     -2.4469679      0.6300208      0.4798047      1.1651347      1.2347730      2.4460254      3.6025149 
     0.6630358     -2.4469679      0.6300208      0.4435985     -0.7013654     -0.6233853      2.6403579      3.1296174 
     0.6630358     -2.4469679      0.6300208     -1.4031887     -0.2090938      1.0349707      2.4614105      3.5521319 
     0.6630358     -2.4469679      0.6300208      0.6454351      1.2318827     -1.0001307      2.6420379      3.1266676 
     0.6630358     -2.4469679      0.6300208      1.2154587     -0.0717254     -0.1481820      2.5824729      3.2405779 
     0.6630358     -2.4469679      0.6300208      0.1485808      0.9183272     -1.5974178      2.7082907      3.0205025 
     0.6630358     -2.4469679      0.6300208      0.8503991      0.1536375      0.1482591      2.5481207      3.3163473 
     0.6630358     -2.4469679      0.6300208      0.5637547      2.0569302      1.0282174      2.4579512      3.5631947 
     0.6630358     -2.4469679      0.6300208     -0.2511046     -0.6176727      0.7563798      2.4937123      3.4555965 
     0.6630358     -2.4469679      0.6300208     -0.6505808      1.0344066     -0.4143233      2.5814039      3.2428138 
     0.6630358     -2.4469679      0.6300208      0.4185372     -0.4163319     -2.8258779      2.9152192      2.7805983 
     0.6630358     -2.4469679      0.6300208     -0.8805144      0.8173558      1.0344576      2.4581568      3.5625330 
     0.6630358     -2.4469679      0.6300208     -1.3432902      0.6275275     -0.2617543      2.5691912      3.2688953 
    -1.4435270      0.1441183     -1.2735732     -0.2697468      1.7401177      0.7428748      2.4880952      2.1986617 
    -1.4435270      0.1441183     -1.2735732      0.3122645      1.0707520     -0.0940861      2.5647190      2.1468811 
    -1.4435270      0.1441183     -1.2735732     -0.7626383      0.9556161      1.1556141      2.4399177      2.2359536 
    -1.4435270      0.1441183     -1.2735732     -1.2403553      1.3051345      2.1248312      2.3590850      2.3088838 
    -1.4435270      0.1441183     -1.2735732      0.4650196      0.4329045      1.4884300      2.3881003      2.2810272 
    -1.4435270      0.1441183     -1.2735732     -0.0570234     -0.4124871      0.2012705      2.5163492      2.1785792 
    -1.4435270      0.1441183     -1.2735732     -0.9483128     -1.1361858      0.5735687      2.4714817      2.2110657 
    -1.4435270      0.1441183     -1.2735732     -0.7276903     -0.5385989     -0.5658896      2.6184838      2.1151279 
    -1.4435270      0.1441183     -1.2735732     -0.4538511      0.5040608     -1.0181424      2.6832611      2.0810099 
    -1.4435270      0.1441183     -1.2735732      0.5075865      0.9643706     -2.6888306      2.9168247      1.9857730 
    -1.4435270      0.1441183     -1.2735732     -0.4353617      0.3708653     -1.0213981      2.6827149      2.0812807 
    -1.4435270      0.1441183     -1.2735732     -0.1549746      1.0584077     -1.8669112      2.7995948      2.0289337 
    -1.4435270      0.1441183     -1.2735732     -1.4835649      0.3714950     -0.7886224      2.6643242      2.0905584 
    -1.4435270      0.1441183     -1.2735732     -0.1186653     -0.3797580      3.0564587      2.2390653      2.4501653 
    -1.4435270      0.1441183     -1.2735732      0.6131484      1.3089935      2.0364415      2.3523442      2.3156548 
    -1.4435270      0.1441183     -1.2735732     -0.5060998     -0.2681431      1.5545776      2.3775781      2.2908951 
    -1.4435270      0.1441183     -1.2735732     -0.0708575      0.4169852     -0.2606735      2.5815806      2.1365537 
    -1.4435270      0.1441183     -1.2735732      1.6988659     -1.3155329      1.4944459      2.3435392      2.3246793 
    -1.4435270      0.1441183     -1.2735732      0.0808478     -0.9884230     -1.4179509      2.7261729      2.0605529 
    -1.4435270      0.1441183     -1.2735732      0.1111379      0.0866533      1.5665786      2.3775145      2.2909555 
    -1.4435270      0.1441183     -1.2735732      0.2907973     -0.0877765     -0.7423335      2.6335232      2.1068295 
    -1.4435270      0.1441183     -1.2735732     -1.3736164     -0.3149914      0.0516799      2.5497669      2.1563408 
    -1.4435270      0.1441183     -1.2735732     -1.3564792     -0.3101441      2.2935804      2.3145980      2.3558652 
    -1.4435270      0.1441183     -1.2735732      0.2374060     -0.0175563      1.4066434      2.3900754      2.2792035 
    -1.4435270      0.1441183     -1.2735732     -1.8420513     -1.0042891     -2.4335098      2.9244964      1.9832168 
    -1.4435270      0.1441183     -1.2735732      1.7722715     -1.2412327     -0.3063707      2.5473364      2.1579062 
    -1.4435270      0.1441183     -1.2735732      0.4002092      0.0464716      1.0061690      2.4300194      2.2441392 
    -1.4435270      0.1441183     -1.2735732      0.3311030      0.1533182     -1.7908551      2.7816329      2.0363063 
    -1.4435270      0.1441183     -1.2735732      0.4644497      1.3244043      0.1911994      2.5340528      2.1666033 
    -1.4435270      0.1441183     -1.2735732     -0.4172209     -0.0694020      1.0495187      2.4312480      2.2431128 
    -1.4435270      0.1441183     -1.2735732     -0.1667615      1.0145148     -1.4071743      2.7347145      2.0566646 
    -1.4435270      0.1441183     -1.2735732     -0.0239310      0.1047182      0.9012538      2.4458544      2.2311340 
    -1.4435270      0.1441183     -1.2735732     -1.8144229      0.3981047      0.9430387      2.4629736      2.2175990 
    -1.4435270      0.1441183     -1.2735732      1.2201245     -0.6383207      0.5625904      2.4584723      2.2211067 
    -1.4435270      0.1441183     -1.2735732     -0.7814302     -0.9597891     -1.2299996      2.7097909      2.0681769 
    -1.4435270      0.1441183     -1.2735732     -0.3810850     -0.3567030      0.2033539      2.5203072      2.1758625 
    -1.4435270      0.1441183     -1.2735732      0.3492262      0.2325133      1.5052410      2.3839636      2.2848760 
    -1.4435270      0.1441183     -1.2735732     -1.3860063     -1.3994367      1.1188753      2.4098536      2.2614197 
    -1.4435270      0.1441183     -1.2735732      1.0007892     -0.9560077     -0.7205934      2.6142868      2.1174871 
    -1.4435270      0.1441183     -1.2735732      2.1481327     -2.0398905      0.3566910      2.4488631      2.2287165 
    -1.4435270      0.1441183     -1.2735732      0.6280798     -1.3061441      1.0890727      2.3952741      2.2744455 
    -1.4435270      0.1441183     -1.2735732     -0.9492429      1.1160621      0.7924408      2.4809048      2.2039740 
    -1.4435270      0.1441183     -1.2735732     -0.9252801     -1.0343318      1.8913195      2.3335685      2.3351529 
    -1.4435270      0.1441183     -1.2735732      1.0770867     -0.2668660     -2.4660094      2.8787931      1.9989025 
    -1.4435270      0.1441183     -1.2735732      0.5726008     -0.1281972     -0.1539887      2.5555859      2.1526247 
    -1.4435270      0.1441183     -1.2735732     -0.1060482      0.0393042      1.5990002      2.3754165      2.2929546 
    -1.4435270      0.1441183     -1.2735732     -0.8126422     -0.1986591      0.0425682      2.5461409      2.1586791 
    -1.4435270      0.1441183     -1.2735732     -0.1583439      0.7024726      1.0206828      2.4441149      2.2325393 
    -1.4435270      0.1441183     -1.2735732     -0.4936591      0.9723109     -0.0805953      2.5705459      2.1432723 
    -1.4435270      0.1441183     -1.2735732      0.7137471      1.1765634      1.2869285      2.4175896      2.2546922 
    -1.4435270      0.1441183     -1.2735732     -1.9109272      0.3325995      0.4189255      2.5204211      2.1757847 
    -1.4435270      0.1441183     -1.2735732     -1.1665296      0.7265901      0.7027454      2.4870305      2.1994431 
    -1.4435270      0.1441183     -1.2735732      0.3063018      0.8695428     -0.0904087      2.5621919      2.1484596 
    -1.4435270      0.1441183     -1.2735732     -0.5088718      0.5297325     -0.5398119      2.6219828      2.1131757 
    -1.4435270      0.1441183     -1.2735732      1.4038577     -0.0653253     -1.6644592      2.7479508      2.0507531 
    -1.4435270      0.1441183     -1.2735732      0.3586259      1.0264729      2.2337828      2.3322026      2.3366093 
    -1.4435270      0.1441183     -1.2735732     -0.5620077     -0.0552670      1.9296960      2.3463194      2.3218073 
    -1.4435270      0.1441183     -1.2735732     -0.3442291     -0.7575190      0.8444031      2.4409802      2.2350861 
    -1.4435270      0.1441183     -1.2735732      0.1137190      1.4886467      0.1404081      2.5449790      2.1594321 
    -1.4435270      0.1441183     -1.2735732      0.7134628     -0.6447950      1.7779997      2.3382709      2.3301790 
    -1.4435270      0.1441183     -1.2735732     -0.4908332     -0.6165948     -1.8006490      2.7944512      2.0310222 
    -1.4435270      0.1441183     -1.2735732     -0.2753271     -1.3112791     -0.8719346      2.6483640      2.0988715 
    -1.4435270      0.1441183     -1.2735732     -1.7535122     -0.9951136      0.4461683      2.4972146      2.1920443 
